Entidade,Ano,Produção Anual de Plástico,Código_x,Participação na emissão global de plásticos para o oceano,Código_y,Participação da reciclagem do lixo total regional,Participação da queima do lixo total regional,Participação do lixo descartado e mal gerido do total regional,Participação do lixo encaminhado para aterros do total regional,Código,Lixo plástico mal gerenciado por pessoa (kg por ano),Cidade,Região,Qualidade do Ar,Poluição da Água
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Sibiu,Sibiu County,77.63157895,21.66666667
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Cluj-Napoca,Cluj County,57.11206897,33.40909091
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Zalau,Salaj County,100.0,75.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Craiova,Dolj County,53.84615385,36.11111111
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Arad,Arad County,66.25,35.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Alba Iulia,Alba County,62.5,50.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Baia Mare,Maramure? County,60.86956522,44.73684211
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Satu Mare,Satu Mare County,64.28571429,83.33333333
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Braila,Braila County,41.66666667,81.25
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Vaslui,Vaslui County,62.5,50.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Ramnicu Valcea,Valcea County,87.5,31.25
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Miercurea Ciuc,Harghita County,90.0,0.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Drobeta-Turnu Severin,Mehedin?i County,45.0,50.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Buzau,Buzau County,70.0,50.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Giurgiu,Giurgiu County,50.0,50.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Targu Jiu,Gorj County,37.5,50.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Sfantu Gheorghe,Covasna County,100.0,0.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Deva,Hunedoara County,81.25,31.25
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Slatina,Olt County,58.33333333,25.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Slobozia,Ialomi?a County,25.0,75.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Cugir,Alba County,100.0,25.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Sannicolau Mare,Timi? County,75.0,50.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Iernut,Mure? County,87.5,75.0
Romania,2019.0,,ROU,0.008167783,,,,,,ROU,2.693570875,Bacau,Bacau County,67.30769231,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Abakan,Republic of Khakassia,0.0,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Novosibirsk,Novosibirsk Oblast,36.48648649,54.05405405
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Yekaterinburg,Sverdlovsk Oblast,27.90697674,58.33333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Samara,Samara Oblast,48.4375,51.5625
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Omsk,Omsk Oblast,16.17647059,48.52941176
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kazan,Republic of Tatarstan,41.25,58.33333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Chelyabinsk,Chelyabinsk Oblast,16.66666667,70.3125
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Ufa,Bashkortostan,20.83333333,68.18181818
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Volgograd,Volgograd Oblast,21.66666667,59.375
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Perm,Perm Krai,44.44444444,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Krasnoyarsk,Krasnoyarsk Krai,6.617647059,49.21875
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Vladivostok,Primorsky Krai,35.0,67.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Tomsk,Tomsk Oblast,46.42857143,51.78571429
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Tolyatti,Samara Oblast,36.11111111,43.75
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Murmansk,Murmansk Oblast,57.14285714,14.28571429
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kaliningrad,Kaliningrad Oblast,55.0,55.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Arkhangelsk,Arkhangelsk Oblast,43.75,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Petrozavodsk,Karelia,58.33333333,25.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Vologda,Vologda Oblast,62.5,25.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Cherepovets,Vologda Oblast,0.0,100.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Pskov,Pskov Oblast,100.0,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Veliky Novgorod,Novgorod Oblast,100.0,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Tver,Tver Oblast,62.5,37.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Smolensk,Smolensk Oblast,50.0,54.16666667
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Yaroslavl,Yaroslavl Oblast,16.66666667,58.33333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Ivanovo,Ivanovo Oblast,33.33333333,87.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Vladimir,Vladimir Oblast,37.5,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Ryazan,Ryazan Oblast,0.0,91.66666667
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Tula,Tula Oblast,33.33333333,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kursk,Kursk Oblast,100.0,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Belgorod,Belgorod Oblast,75.0,70.83333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Voronezh,Voronezh Oblast,36.84210526,67.10526316
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Lipetsk,Lipetsk Oblast,37.5,37.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Tambov,Tambov Oblast,62.5,45.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Krasnodar,Krasnodar Krai,44.44444444,44.44444444
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Astrakhan,Astrakhan Oblast,50.0,56.25
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Khabarovsk,Khabarovsk Krai,61.11111111,57.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Makhachkala,Republic of Dagestan,62.5,43.75
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Stavropol,Stavropol Krai,85.71428571,28.57142857
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Vladikavkaz,Republic of North Ossetia-Alania,50.0,25.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Saratov,Saratov Oblast,25.0,60.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Orenburg,Orenburg Oblast,30.0,60.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Saransk,Republic of Mordovia,0.0,100.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kirov,Kirov Oblast,66.66666667,66.66666667
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Izhevsk,Udmurt Republic,33.33333333,70.83333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Yoshkar-Ola,Mari El Republic,100.0,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Cheboksary,Chuvash Republic,50.0,35.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Penza,Penza Oblast,37.5,62.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Ulyanovsk,Ulyanovsk Oblast,58.33333333,37.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Tyumen,Tyumen Oblast,66.66666667,55.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kemerovo,Kemerovo Oblast,40.0,60.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Irkutsk,Irkutsk Oblast,53.125,37.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Yakutsk,Sakha Republic,58.33333333,87.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Blagoveshchensk,Amur Oblast,25.0,25.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Yuzhno-Sakhalinsk,Sakhalin Oblast,8.333333333,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Novorossiysk,Krasnodar Krai,33.33333333,90.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Simferopol,Republic of Crimea,18.75,33.33333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Sochi,Krasnodar Krai,75.0,42.85714286
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kurchatov,Kursk Oblast,75.0,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Dzerzhinsk,Nizhny Novgorod Oblast,100.0,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Novokuznetsk,Kemerovo Oblast,0.0,45.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Magnitogorsk,Chelyabinsk Oblast,0.0,72.72727273
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Nizhny Tagil,Sverdlovsk Oblast,0.0,100.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Bakal,Chelyabinsk Oblast,75.0,100.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Balashikha,Moscow Oblast,25.0,58.33333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kolomna,Moscow Oblast,50.0,25.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Volgodonsk,Rostov Oblast,25.0,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Domodedovo,Moscow Oblast,50.0,37.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Kansk,Krasnoyarsk Krai,0.0,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Korolyov,Moscow Oblast,25.0,87.5
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Nakhodka,Primorsky Krai,25.0,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Taganrog,Rostov Oblast,58.33333333,58.33333333
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Novocheboksarsk,Chuvash Republic,25.0,25.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Obninsk,Kaluga Oblast,100.0,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Odintsovo,Moscow Oblast,50.0,25.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Rybinsk,Yaroslavl Oblast,25.0,100.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Sergiyev Posad,Moscow Oblast,75.0,75.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Serpukhov,Moscow Oblast,0.0,50.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Stary Oskol,Belgorod Oblast,0.0,100.0
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Khimki,Moscow Oblast,33.33333333,66.66666667
Russia,2019.0,,RUS,0.055336727,,,,,,RUS,2.491149775,Innopolis,Republic of Tatarstan,100.0,0.0
Rwanda,,,,,,,,,,,,Kigali,Kigali province,56.25,50.0
Saint Kitts and Nevis,2019.0,,KNA,0.000102097,,,,,,KNA,1.830188679,,,,
Saint Lucia,2019.0,,LCA,0.04584168,,,,,,LCA,23.36612022,Castries,Castries Quarter,70.83333333,33.33333333
Saint Vincent and the Grenadines,2019.0,,VCT,0.00826988,,,,,,VCT,11.12612613,,,,
Samoa,2019.0,,WSM,0.0,,,,,,WSM,8.822335025,,,,
Sao Tome and Principe,2019.0,,STP,0.007861491,,,,,,STP,9.623255814,,,,
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Riyadh,Riyadh Province,33.69565217,44.57364341
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Mecca,Mecca Province,28.57142857,40.625
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Unaizah,Al-Qassim Province,50.0,50.0
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Najran,Najran Province,75.0,25.0
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Jizan,Jazan Province,25.0,100.0
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Medina,Medina Province,20.0,66.66666667
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Abha,Asir Province,93.75,18.75
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Tabuk,Tabuk Province,50.0,25.0
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Dhahran,Eastern Province,40.625,40.625
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Jeddah,Mecca Province,35.24096386,54.43037975
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Ha'il,???il Province,41.66666667,41.66666667
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Qatif,Eastern Province,25.0,75.0
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Jubail,Eastern Province,30.46875,38.79310345
Saudi Arabia,2019.0,,SAU,0.000306292,,,,,,SAU,0.209402084,Yanbu,Medina Province,0.0,50.0
Senegal,2019.0,,SEN,0.017254441,,,,,,SEN,4.029209622,Dakar,Dakar,10.34482759,82.0
Senegal,2019.0,,SEN,0.017254441,,,,,,SEN,4.029209622,Thies,Thies Region,50.0,25.0
Serbia,,,,,,,,,,,,Belgrade,Belgrade District,34.82532751,50.90497738
Serbia,,,,,,,,,,,,Uzice,Zlatibor District,25.0,75.0
Serbia,,,,,,,,,,,,Nis,Nisava District,28.125,40.27777778
Serbia,,,,,,,,,,,,Kragujevac,Sumadija District,50.0,43.75
Serbia,,,,,,,,,,,,Leskovac,Jablanica District,87.5,0.0
Serbia,,,,,,,,,,,,Novi Pazar,Raska District,75.0,0.0
Serbia,,,,,,,,,,,,Sabac,Macva District,25.0,83.33333333
Serbia,,,,,,,,,,,,Kraljevo,Raska District,37.5,37.5
Serbia,,,,,,,,,,,,Valjevo,Kolubara District,0.0,75.0
Serbia,,,,,,,,,,,,Cacak,Moravica District,41.66666667,50.0
Serbia,,,,,,,,,,,,Cuprija,Pomoravlje District,59.375,65.625
Serbia,,,,,,,,,,,,Jagodina,Pomoravlje District,32.14285714,53.57142857
Serbia,,,,,,,,,,,,Paracin,Pomoravlje District,75.0,25.0
Serbia,,,,,,,,,,,,Prijepolje,Zlatibor District,0.0,50.0
Seychelles,2019.0,,SYC,0.0,,,,,,SYC,0.336734694,,,,
Sierra Leone,2019.0,,SLE,0.370000551,,,,,,SLE,11.67784462,Freetown,Western Area,25.0,100.0
Singapore,2019.0,,SGP,0.016743954,,,,,,SGP,0.425223983,,,,
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Bratislava,Bratislava Region,62.32394366,32.46268657
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Zvolen,Banska Bystrica Region,87.5,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Kosice,Kosice Region,52.38095238,35.29411765
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Zilina,Zilina region,55.0,31.25
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Presov,Presov Region,58.33333333,25.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Trnava,Trnava Region,60.71428571,0.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Poprad,Presov Region,97.22222222,10.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Nitra,Nitra Region,75.0,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Martin,Zilina region,55.0,0.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Ruzomberok,Zilina region,45.0,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Banska Bystrica,Banska Bystrica Region,62.5,25.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Trencin,Trencin Region,78.57142857,41.66666667
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Prievidza,Trencin Region,80.0,0.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Nove Zamky,Nitra Region,75.0,0.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Nove Mesto nad Vahom,Trencin Region,50.0,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Spisska Nova Ves,Kosice Region,62.5,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Humenne,Presov Region,62.5,25.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Spisska Stara Ves,Presov Region,12.5,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Stara Lubovna,Presov Region,100.0,75.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Velky Meder,Trnava Region,75.0,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Senica,Trnava Region,62.5,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Partizanske,Trencin Region,50.0,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Hnusta,Banska Bystrica Region,62.5,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Malacky,Bratislava Region,87.5,50.0
Slovakia,2019.0,,SVK,0.0,,,,,,SVK,0.315008246,Jelsava,Banska Bystrica Region,50.0,50.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Ljubljana,Ljubljana City Municipality,72.16494845,17.58241758
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Maribor,Maribor City Municipality,76.25,18.75
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Celje,City Municipality of Celje,50.0,8.333333333
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Koper,City Municipality of Koper,87.5,0.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Nova Gorica,City Municipality of Nova Gorica,75.0,12.5
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Kranj,City Municipality of Kranj,80.55555556,12.5
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Domzale,Municipality of Domzale,50.0,0.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Grosuplje,Municipality of Grosuplje,100.0,0.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Idrija,Municipality of Idrija,75.0,25.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Izola,Municipality of Izola,90.0,10.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Murska Sobota,City Municipality of Murska Sobota,62.5,50.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Ravne na Koroskem,Municipality of Ravne na Koroskem,75.0,50.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Slovenska Bistrica,Municipality of Slovenska Bistrica,100.0,75.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Slovenj Gradec,City Municipality of Slovenj Gradec,75.0,0.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Skofja Loka,Municipality of Skofja Loka,100.0,0.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Velenje,City Municipality of Velenje,75.0,50.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Zagorje ob Savi,Zagorje ob Savi Municipality,62.5,50.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Litija,Litija Municipality,50.0,0.0
Slovenia,2019.0,,SVN,0.00112307,,,,,,SVN,0.405964406,Kocevje,Municipality of Kocevje,100.0,50.0
Solomon Islands,2019.0,,SLB,0.010209728,,,,,,SLB,5.253731343,,,,
Somalia,2019.0,,SOM,0.000204195,,,,,,SOM,0.002719679,Mogadishu,Banaadir,60.0,57.5
Somalia,2019.0,,SOM,0.000204195,,,,,,SOM,0.002719679,Bayla,Bari,100.0,0.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Pretoria,Gauteng,50.32894737,57.74647887
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Stellenbosch,Western Cape,75.0,58.33333333
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Cape Town,Western Cape,68.61111111,50.42613636
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Durban,KwaZulu-Natal,57.72058824,60.22727273
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Johannesburg,Gauteng,42.75956284,57.36111111
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Bloemfontein,Free State,45.83333333,62.5
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Port Elizabeth,Eastern Cape,80.26315789,56.25
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Kimberley,Northern Cape,31.25,87.5
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Polokwane,Limpopo,50.0,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Rustenburg,North West,25.0,75.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Pietermaritzburg,KwaZulu-Natal,29.6875,79.6875
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,East London,Eastern Cape,70.83333333,58.33333333
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Knysna,Western Cape,100.0,25.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Witbank,Mpumalanga,16.25,98.4375
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,George,Western Cape,93.75,12.5
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Vereeniging,Gauteng,8.333333333,100.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Midrand,Gauteng,16.66666667,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Krugersdorp,Gauteng,25.0,100.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Springs,Gauteng,0.0,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Benoni,Gauteng,50.0,62.5
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Boksburg,Gauteng,50.0,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Vanderbijlpark,Gauteng,11.66666667,89.58333333
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Mossel Bay,Western Cape,100.0,0.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Middelburg,Eastern Cape,54.16666667,100.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Welkom,Free State,75.0,100.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Klerksdorp,North West,75.0,75.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Paarl,Western Cape,100.0,0.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Uitenhage,Eastern Cape,100.0,0.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Franschhoek,Western Cape,50.0,75.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Sandton,Gauteng,64.58333333,33.33333333
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Newcastle,KwaZulu-Natal,6.25,81.25
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Ermelo,Mpumalanga,50.0,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Centurion,Gauteng,25.0,72.22222222
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Richards Bay,KwaZulu-Natal,75.0,25.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Kempton Park,Gauteng,37.5,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Hermanus,Western Cape,100.0,0.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Alberton,Gauteng,28.125,59.375
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Lephalale,Limpopo,62.5,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Secunda,Mpumalanga,9.090909091,60.71428571
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,KwaMhlanga,Mpumalanga,50.0,50.0
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Randburg,Gauteng,83.33333333,33.33333333
South Africa,2019.0,,ZAF,0.435547007,,,,,,ZAF,12.09855186,Drummond,KwaZulu-Natal,12.5,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Suwon,Gyeonggi Province,28.125,6.25
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Gangneung,Gangwon Province,25.0,50.0
South Korea,2019.0,,KOR,0.039511648,,,,,,KOR,0.237306003,Geoje,South Gyeongsang,37.5,50.0
